Time,interpolated_magnetic_reading
2022-10-09 08:53:38,42004.89133912774
2022-10-09 08:53:39,42004.89254197168
2022-10-09 08:53:40,42004.894445672115
2022-10-09 08:53:41,42004.896954960794
2022-10-09 08:53:42,42004.89995132757
2022-10-09 08:53:43,42004.903306165885
2022-10-09 08:53:44,42004.90686339158
2022-10-09 08:53:45,42004.910452052725
2022-10-09 08:53:46,42004.91390144677
2022-10-09 08:53:47,42004.91702689317
2022-10-09 08:53:48,42004.919635700164
2022-10-09 08:53:49,42004.92154163609
2022-10-09 08:53:50,42004.92255859081
2022-10-09 08:53:51,42004.92250498711
2022-10-09 08:53:52,42004.92120909697
2022-10-09 08:53:53,42004.91851568009
2022-10-09 08:53:54,42004.91429088017
2022-10-09 08:53:55,42004.908416037084
2022-10-09 08:53:56,42004.900788437706
2022-10-09 08:53:57,42004.89133354245
2022-10-09 08:53:58,42004.880006091356
2022-10-09 08:53:59,42004.86678377656
2022-10-09 08:54:00,42004.85167121346
2022-10-09 08:54:01,42004.83470832346
2022-10-09 08:54:02,42004.81595746525
2022-10-09 08:54:03,42004.795512826604
2022-10-09 08:54:04,42004.773502028744
2022-10-09 08:54:05,42004.75006381183
2022-10-09 08:54:06,42004.72536676828
2022-10-09 08:54:07,42004.69960105469
2022-10-09 08:54:08,42004.67296838593
2022-10-09 08:54:09,42004.64568651376
2022-10-09 08:54:10,42004.61798556717
2022-10-09 08:54:11,42004.59009594427
2022-10-09 08:54:12,42004.56224451767
2022-10-09 08:54:13,42004.53464861941
2022-10-09 08:54:14,42004.50752200345
2022-10-09 08:54:15,42004.48107160744
2022-10-09 08:54:16,42004.455493563735
2022-10-09 08:54:17,42004.43094830622
2022-10-09 08:54:18,42004.40756388163
2022-10-09 08:54:19,42004.38546214343
2022-10-09 08:54:20,42004.364740582416
2022-10-09 08:54:21,42004.34546055257
2022-10-09 08:54:22,42004.327655136956
2022-10-09 08:54:23,42004.3113359401
2022-10-09 08:54:24,42004.29648659729
2022-10-09 08:54:25,42004.28307341797
2022-10-09 08:54:26,42004.27104563998
2022-10-09 08:54:27,42004.26033427936
2022-10-09 08:54:28,42004.25084541404
2022-10-09 08:54:29,42004.242490125696
2022-10-09 08:54:30,42004.235173920824
2022-10-09 08:54:31,42004.228785596395
2022-10-09 08:54:32,42004.22322152012
2022-10-09 08:54:33,42004.21838164448
2022-10-09 08:54:34,42004.214169546474
2022-10-09 08:54:35,42004.210494691535
2022-10-09 08:54:36,42004.2072667674
2022-10-09 08:54:37,42004.20441100598
2022-10-09 08:54:38,42004.2018684622
2022-10-09 08:54:39,42004.1995758372
2022-10-09 08:54:40,42004.19748005347
2022-10-09 08:54:41,42004.195544007016
2022-10-09 08:54:42,42004.19372838166
2022-10-09 08:54:43,42004.192001549905
2022-10-09 08:54:44,42004.19033401965
2022-10-09 08:54:45,42004.18870012514
2022-10-09 08:54:46,42004.18707844596
2022-10-09 08:54:47,42004.18544846036
2022-10-09 08:54:48,42004.1837803425
2022-10-09 08:54:49,42004.18204529559
2022-10-09 08:54:50,42004.18022210533
2022-10-09 08:54:51,42004.178283757734
2022-10-09 08:54:52,42004.17620325374
2022-10-09 08:54:53,42004.17395623228
2022-10-09 08:54:54,42004.17151227765
2022-10-09 08:54:55,42004.16884379142
2022-10-09 08:54:56,42004.16593002001
2022-10-09 08:54:57,42004.162751652366
2022-10-09 08:54:58,42004.15929214043
2022-10-09 08:54:59,42004.155543642424
2022-10-09 08:55:00,42004.15150262016
2022-10-09 08:55:01,42004.14717760484
2022-10-09 08:55:02,42004.142584615416
2022-10-09 08:55:03,42004.137742902625
2022-10-09 08:55:04,42004.13268239584
2022-10-09 08:55:05,42004.127455305264
2022-10-09 08:55:06,42004.122119575695
2022-10-09 08:55:07,42004.116731170405
2022-10-09 08:55:08,42004.11135972683
2022-10-09 08:55:09,42004.106080725505
2022-10-09 08:55:10,42004.10096504464
2022-10-09 08:55:11,42004.09609214438
2022-10-09 08:55:12,42004.09154510832
2022-10-09 08:55:13,42004.08740488896
2022-10-09 08:55:14,42004.08374219871
2022-10-09 08:55:15,42004.08061462374
2022-10-09 08:55:16,42004.07807992865
2022-10-09 08:55:17,42004.076191060616
2022-10-09 08:55:18,42004.07497352067
2022-10-09 08:55:19,42004.074444824364
2022-10-09 08:55:20,42004.07460780374
2022-10-09 08:55:21,42004.07545179062
2022-10-09 08:55:22,42004.07695945897
2022-10-09 08:55:23,42004.07909360296
2022-10-09 08:55:24,42004.081805536836
2022-10-09 08:55:25,42004.0850361578
2022-10-09 08:55:26,42004.088718544015
2022-10-09 08:55:27,42004.09278594065
2022-10-09 08:55:28,42004.09716279503
2022-10-09 08:55:29,42004.101774715244
2022-10-09 08:55:30,42004.10655999737
2022-10-09 08:55:31,42004.11145846468
2022-10-09 08:55:32,42004.11640599969
2022-10-09 08:55:33,42004.121344737025
2022-10-09 08:55:34,42004.126237021046
2022-10-09 08:55:35,42004.13106425883
2022-10-09 08:55:36,42004.13581604989
2022-10-09 08:55:37,42004.14047810018
2022-10-09 08:55:38,42004.14505172714
2022-10-09 08:55:39,42004.14955402012
2022-10-09 08:55:40,42004.15401139753
2022-10-09 08:55:41,42004.158464563516
2022-10-09 08:55:42,42004.162952079525
2022-10-09 08:55:43,42004.167513642155
2022-10-09 08:55:44,42004.17219348915
2022-10-09 08:55:45,42004.17703577594
2022-10-09 08:55:46,42004.182079166414
2022-10-09 08:55:47,42004.18736596565
2022-10-09 08:55:48,42004.19293507149
2022-10-09 08:55:49,42004.19881542963
2022-10-09 08:55:50,42004.205036442785
2022-10-09 08:55:51,42004.211618747264
2022-10-09 08:55:52,42004.218581436544
2022-10-09 08:55:53,42004.225934355476
2022-10-09 08:55:54,42004.23368516226
2022-10-09 08:55:55,42004.24185140797
2022-10-09 08:55:56,42004.25043909206
2022-10-09 08:55:57,42004.2594383541
2022-10-09 08:55:58,42004.26884466419
2022-10-09 08:55:59,42004.27865414863
2022-10-09 08:56:00,42004.288865167386
2022-10-09 08:56:01,42004.29947332285
2022-10-09 08:56:02,42004.31045467329
2022-10-09 08:56:03,42004.32179201058
2022-10-09 08:56:04,42004.33347525706
2022-10-09 08:56:05,42004.34548390186
2022-10-09 08:56:06,42004.35779209861
2022-10-09 08:56:07,42004.370366858195
2022-10-09 08:56:08,42004.38316906837
2022-10-09 08:56:09,42004.396156609495
2022-10-09 08:56:10,42004.40928838589
2022-10-09 08:56:11,42004.42251250146
2022-10-09 08:56:12,42004.43577262518
2022-10-09 08:56:13,42004.449012912315
2022-10-09 08:56:14,42004.46218172685
2022-10-09 08:56:15,42004.475220283406
2022-10-09 08:56:16,42004.48805945806
2022-10-09 08:56:17,42004.50064035179
2022-10-09 08:56:18,42004.51292792721
2022-10-09 08:56:19,42004.52488797048
2022-10-09 08:56:20,42004.53647224398
2022-10-09 08:56:21,42004.54763663767
2022-10-09 08:56:22,42004.55836017937
2022-10-09 08:56:23,42004.56863179074
2022-10-09 08:56:24,42004.57844184751
2022-10-09 08:56:25,42004.58777996926
2022-10-09 08:56:26,42004.59664863505
2022-10-09 08:56:27,42004.60505652826
2022-10-09 08:56:28,42004.61300768136
2022-10-09 08:56:29,42004.62051081313
2022-10-09 08:56:30,42004.627593048455
2022-10-09 08:56:31,42004.63427878845
2022-10-09 08:56:32,42004.64057629319
2022-10-09 08:56:33,42004.646492551736
2022-10-09 08:56:34,42004.65203157871
2022-10-09 08:56:35,42004.657200683185
2022-10-09 08:56:36,42004.66200641
2022-10-09 08:56:37,42004.666451136676
2022-10-09 08:56:38,42004.67052678592
2022-10-09 08:56:39,42004.67421971286
2022-10-09 08:56:40,42004.677520467565
2022-10-09 08:56:41,42004.68042332266
2022-10-09 08:56:42,42004.68291879815
2022-10-09 08:56:43,42004.68499289238
2022-10-09 08:56:44,42004.68663588316
2022-10-09 08:56:45,42004.68784523331
2022-10-09 08:56:46,42004.68861394461
2022-10-09 08:56:47,42004.68893639389
2022-10-09 08:56:48,42004.68881993273
2022-10-09 08:56:49,42004.688273557425
2022-10-09 08:56:50,42004.687303330786
2022-10-09 08:56:51,42004.68592684955
2022-10-09 08:56:52,42004.684159863005
2022-10-09 08:56:53,42004.68200499436
2022-10-09 08:56:54,42004.679465869754
2022-10-09 08:56:55,42004.67655046388
2022-10-09 08:56:56,42004.6732711633
2022-10-09 08:56:57,42004.66962774533
2022-10-09 08:56:58,42004.66561117342
2022-10-09 08:56:59,42004.661208988415
2022-10-09 08:57:00,42004.656403264526
2022-10-09 08:57:01,42004.65117738547
2022-10-09 08:57:02,42004.64550478685
2022-10-09 08:57:03,42004.63935764445
2022-10-09 08:57:04,42004.6327071423
2022-10-09 08:57:05,42004.62552198863
2022-10-09 08:57:06,42004.617772558646
2022-10-09 08:57:07,42004.609446620234
2022-10-09 08:57:08,42004.600540798114
2022-10-09 08:57:09,42004.59105063176
2022-10-09 08:57:10,42004.5809898223
2022-10-09 08:57:11,42004.57039169833
2022-10-09 08:57:12,42004.55930419457
2022-10-09 08:57:13,42004.547783796326
2022-10-09 08:57:14,42004.53590882645
2022-10-09 08:57:15,42004.523777632356
2022-10-09 08:57:16,42004.51149837598
2022-10-09 08:57:17,42004.49918335916
2022-10-09 08:57:18,42004.48694548459
2022-10-09 08:57:19,42004.474919724
2022-10-09 08:57:20,42004.46324646453
2022-10-09 08:57:21,42004.452039253985
2022-10-09 08:57:22,42004.44139975847
2022-10-09 08:57:23,42004.431424131195
2022-10-09 08:57:24,42004.42218911903
2022-10-09 08:57:25,42004.41375501848
2022-10-09 08:57:26,42004.40616040049
2022-10-09 08:57:27,42004.39941487501
2022-10-09 08:57:28,42004.39350417207
2022-10-09 08:57:29,42004.38839467972
2022-10-09 08:57:30,42004.38402357172
2022-10-09 08:57:31,42004.380304428116
2022-10-09 08:57:32,42004.37714013757
2022-10-09 08:57:33,42004.374418735286
2022-10-09 08:57:34,42004.37202188747
2022-10-09 08:57:35,42004.36982902845
2022-10-09 08:57:36,42004.36771286119
2022-10-09 08:57:37,42004.36555750887
2022-10-09 08:57:38,42004.36325561258
2022-10-09 08:57:39,42004.360707431675
2022-10-09 08:57:40,42004.35783491863
2022-10-09 08:57:41,42004.35457849957
2022-10-09 08:57:42,42004.350884391
2022-10-09 08:57:43,42004.346722947994
2022-10-09 08:57:44,42004.34208722034
2022-10-09 08:57:45,42004.33698884965
2022-10-09 08:57:46,42004.331448785844
2022-10-09 08:57:47,42004.325488869654
2022-10-09 08:57:48,42004.31915175375
2022-10-09 08:57:49,42004.31249296042
2022-10-09 08:57:50,42004.30555852693
2022-10-09 08:57:51,42004.298391911136
2022-10-09 08:57:52,42004.291039335345
2022-10-09 08:57:53,42004.28354775064
2022-10-09 08:57:54,42004.27595616926
2022-10-09 08:57:55,42004.26829171339
2022-10-09 08:57:56,42004.260559005095
2022-10-09 08:57:57,42004.25276638962
2022-10-09 08:57:58,42004.24492244533
2022-10-09 08:57:59,42004.2370206338
2022-10-09 08:58:00,42004.22905531119
2022-10-09 08:58:01,42004.221018882105
2022-10-09 08:58:02,42004.21289418933
2022-10-09 08:58:03,42004.20466793477
2022-10-09 08:58:04,42004.196331728155
2022-10-09 08:58:05,42004.18789149413
2022-10-09 08:58:06,42004.17936102766
2022-10-09 08:58:07,42004.17075524639
2022-10-09 08:58:08,42004.16210016643
2022-10-09 08:58:09,42004.15343787026
2022-10-09 08:58:10,42004.14481307747
2022-10-09 08:58:11,42004.13627777828
2022-10-09 08:58:12,42004.12790873488
2022-10-09 08:58:13,42004.119781525784
2022-10-09 08:58:14,42004.11195341877
2022-10-09 08:58:15,42004.10449708313
2022-10-09 08:58:16,42004.097485766935
2022-10-09 08:58:17,42004.09097852378
2022-10-09 08:58:18,42004.085030867514
2022-10-09 08:58:19,42004.07969137787
2022-10-09 08:58:20,42004.0749844975
2022-10-09 08:58:21,42004.07092140923
2022-10-09 08:58:22,42004.067509646695
2022-10-09 08:58:23,42004.06474214098
2022-10-09 08:58:24,42004.0625907225
2022-10-09 08:58:25,42004.06101720246
2022-10-09 08:58:26,42004.05998170585
2022-10-09 08:58:27,42004.059432992464
2022-10-09 08:58:28,42004.05930528706
2022-10-09 08:58:29,42004.059541191906
2022-10-09 08:58:30,42004.06008366924
2022-10-09 08:58:31,42004.06087498923
2022-10-09 08:58:32,42004.06186980154
2022-10-09 08:58:33,42004.06302744818
2022-10-09 08:58:34,42004.06431535321
2022-10-09 08:58:35,42004.065710061644
2022-10-09 08:58:36,42004.06719052575
2022-10-09 08:58:37,42004.06874334452
2022-10-09 08:58:38,42004.070361455815
2022-10-09 08:58:39,42004.072037048885
2022-10-09 08:58:40,42004.07375907712
2022-10-09 08:58:41,42004.0755138644
2022-10-09 08:58:42,42004.077271830734
2022-10-09 08:58:43,42004.07899125283
2022-10-09 08:58:44,42004.08061778558
2022-10-09 08:58:45,42004.08207855813
2022-10-09 08:58:46,42004.08327662284
2022-10-09 08:58:47,42004.08410993015
2022-10-09 08:58:48,42004.08446949917
2022-10-09 08:58:49,42004.08422787771
2022-10-09 08:58:50,42004.08324664258
2022-10-09 08:58:51,42004.08138520501
2022-10-09 08:58:52,42004.07851878204
2022-10-09 08:58:53,42004.074536346045
2022-10-09 08:58:54,42004.069346657125
2022-10-09 08:58:55,42004.062886976215
2022-10-09 08:58:56,42004.055126439875
2022-10-09 08:58:57,42004.04607355159
2022-10-09 08:58:58,42004.03577709346
2022-10-09 08:58:59,42004.024331837296
2022-10-09 08:59:00,42004.01188222484
2022-10-09 08:59:01,42003.99860886853
2022-10-09 08:59:02,42003.98473118324
2022-10-09 08:59:03,42003.97051437366
2022-10-09 08:59:04,42003.956239806415
2022-10-09 08:59:05,42003.94219887317
2022-10-09 08:59:06,42003.92869276206
2022-10-09 08:59:07,42003.91602717347
2022-10-09 08:59:08,42003.904499411234
2022-10-09 08:59:09,42003.89437466482
2022-10-09 08:59:10,42003.88588814551
2022-10-09 08:59:11,42003.87923936009
2022-10-09 08:59:12,42003.874583160294
2022-10-09 08:59:13,42003.87202560501
2022-10-09 08:59:14,42003.87162108934
2022-10-09 08:59:15,42003.87337281953
2022-10-09 08:59:16,42003.87722756362
2022-10-09 08:59:17,42003.883086173875
2022-10-09 08:59:18,42003.890820491324
2022-10-09 08:59:19,42003.90027340278
2022-10-09 08:59:20,42003.91125283948
2022-10-09 08:59:21,42003.92354698937
2022-10-09 08:59:22,42003.93694198049
2022-10-09 08:59:23,42003.95121767086
2022-10-09 08:59:24,42003.96616054857
2022-10-09 08:59:25,42003.98157503298
2022-10-09 08:59:26,42003.997287391125
2022-10-09 08:59:27,42004.0131388714
2022-10-09 08:59:28,42004.02898200729
2022-10-09 08:59:29,42004.0447054258
2022-10-09 08:59:30,42004.06022397013
2022-10-09 08:59:31,42004.07547601092
2022-10-09 08:59:32,42004.09041010393
2022-10-09 08:59:33,42004.104991110544
2022-10-09 08:59:34,42004.119198786575
2022-10-09 08:59:35,42004.13300929484
2022-10-09 08:59:36,42004.14640276882
2022-10-09 08:59:37,42004.159370269685
2022-10-09 08:59:38,42004.171887251905
2022-10-09 08:59:39,42004.18391032427
2022-10-09 08:59:40,42004.1953981991
2022-10-09 08:59:41,42004.206306519816
2022-10-09 08:59:42,42004.216565647715
2022-10-09 08:59:43,42004.2260971928
2022-10-09 08:59:44,42004.234828497836
2022-10-09 08:59:45,42004.24268334698
2022-10-09 08:59:46,42004.249578868505
2022-10-09 08:59:47,42004.25543672348
2022-10-09 08:59:48,42004.260184393504
2022-10-09 08:59:49,42004.26376095281
2022-10-09 08:59:50,42004.26612954037
2022-10-09 08:59:51,42004.26725712748
2022-10-09 08:59:52,42004.26712735344
2022-10-09 08:59:53,42004.265754919084
2022-10-09 08:59:54,42004.26316715127
2022-10-09 08:59:55,42004.25940511577
2022-10-09 08:59:56,42004.25453515967
2022-10-09 08:59:57,42004.24863834251
2022-10-09 08:59:58,42004.24180450876
2022-10-09 08:59:59,42004.234140677196
2022-10-09 09:00:00,42004.225772444806
2022-10-09 09:00:01,42004.216821696544
2022-10-09 09:00:02,42004.20740530018
2022-10-09 09:00:03,42004.1976471744
2022-10-09 09:00:04,42004.18767408433
2022-10-09 09:00:05,42004.177605937526
2022-10-09 09:00:06,42004.16754861195
2022-10-09 09:00:07,42004.15759519105
2022-10-09 09:00:08,42004.14783106943
2022-10-09 09:00:09,42004.138317947625
2022-10-09 09:00:10,42004.12908996349
2022-10-09 09:00:11,42004.12016590135
2022-10-09 09:00:12,42004.111545487634
2022-10-09 09:00:13,42004.10319464244
2022-10-09 09:00:14,42004.09503646426
2022-10-09 09:00:15,42004.086970999015
2022-10-09 09:00:16,42004.0788759059
2022-10-09 09:00:17,42004.07059677688
2022-10-09 09:00:18,42004.06195493465
2022-10-09 09:00:19,42004.05274235916
2022-10-09 09:00:20,42004.04273418081
2022-10-09 09:00:21,42004.031701173146
2022-10-09 09:00:22,42004.01940736961
2022-10-09 09:00:23,42004.00562020047
2022-10-09 09:00:24,42003.99011375977
2022-10-09 09:00:25,42003.97268070289
2022-10-09 09:00:26,42003.95315662894
2022-10-09 09:00:27,42003.93141688814
2022-10-09 09:00:28,42003.90737769517
2022-10-09 09:00:29,42003.88100811219
2022-10-09 09:00:30,42003.85234364445
2022-10-09 09:00:31,42003.82149241916
2022-10-09 09:00:32,42003.788615272606
2022-10-09 09:00:33,42003.753925882476
2022-10-09 09:00:34,42003.717709487944
2022-10-09 09:00:35,42003.680307681214
2022-10-09 09:00:36,42003.64209559566
2022-10-09 09:00:37,42003.6034845687
2022-10-09 09:00:38,42003.56492005056
2022-10-09 09:00:39,42003.52685063611
2022-10-09 09:00:40,42003.489720129706
2022-10-09 09:00:41,42003.453969187685
2022-10-09 09:00:42,42003.42000808028
2022-10-09 09:00:43,42003.38821514086
2022-10-09 09:00:44,42003.35893446484
2022-10-09 09:00:45,42003.332449100046
2022-10-09 09:00:46,42003.30897148265
2022-10-09 09:00:47,42003.28867162012
2022-10-09 09:00:48,42003.271667064495
2022-10-09 09:00:49,42003.25800621214
2022-10-09 09:00:50,42003.24767486431
2022-10-09 09:00:51,42003.24060721547
2022-10-09 09:00:52,42003.23669480436
2022-10-09 09:00:53,42003.235780632334
2022-10-09 09:00:54,42003.23765874768
2022-10-09 09:00:55,42003.24208904705
2022-10-09 09:00:56,42003.24880990854
2022-10-09 09:00:57,42003.25753602492
2022-10-09 09:00:58,42003.26796851499
2022-10-09 09:00:59,42003.27979554287
2022-10-09 09:01:00,42003.29269170971
2022-10-09 09:01:01,42003.306328312254
2022-10-09 09:01:02,42003.320375188945
2022-10-09 09:01:03,42003.334511883884
2022-10-09 09:01:04,42003.34842809748
2022-10-09 09:01:05,42003.361822512226
2022-10-09 09:01:06,42003.37442028453
2022-10-09 09:01:07,42003.3859636602
2022-10-09 09:01:08,42003.39621140326
2022-10-09 09:01:09,42003.4049578924
2022-10-09 09:01:10,42003.41202821493
2022-10-09 09:01:11,42003.41728311372
2022-10-09 09:01:12,42003.42062393073
2022-10-09 09:01:13,42003.421978043676
2022-10-09 09:01:14,42003.42130985827
2022-10-09 09:01:15,42003.41863048249
2022-10-09 09:01:16,42003.41398836967
2022-10-09 09:01:17,42003.40746890232
2022-10-09 09:01:18,42003.39918561597
2022-10-09 09:01:19,42003.38928556616
2022-10-09 09:01:20,42003.377941263214
2022-10-09 09:01:21,42003.36533536679
2022-10-09 09:01:22,42003.35166672304
2022-10-09 09:01:23,42003.33715555059
2022-10-09 09:01:24,42003.32202418251
2022-10-09 09:01:25,42003.30647929917
2022-10-09 09:01:26,42003.29072428381
2022-10-09 09:01:27,42003.27496115844
2022-10-09 09:01:28,42003.25937658043
2022-10-09 09:01:29,42003.24412538532
2022-10-09 09:01:30,42003.229338347825
2022-10-09 09:01:31,42003.21511665042
2022-10-09 09:01:32,42003.20153656597
2022-10-09 09:01:33,42003.188657830375
2022-10-09 09:01:34,42003.17650638333
2022-10-09 09:01:35,42003.16507142242
2022-10-09 09:01:36,42003.15430840621
2022-10-09 09:01:37,42003.14416164752
2022-10-09 09:01:38,42003.13455208114
2022-10-09 09:01:39,42003.12536195044
2022-10-09 09:01:40,42003.11646938637
2022-10-09 09:01:41,42003.10774812316
2022-10-09 09:01:42,42003.09905718622
2022-10-09 09:01:43,42003.09024303429
2022-10-09 09:01:44,42003.08115096485
2022-10-09 09:01:45,42003.0716344574
2022-10-09 09:01:46,42003.06155224747
2022-10-09 09:01:47,42003.05076551759
2022-10-09 09:01:48,42003.039154923936
2022-10-09 09:01:49,42003.02661364701
2022-10-09 09:01:50,42003.01305737865
2022-10-09 09:01:51,42002.99841864812
2022-10-09 09:01:52,42002.982639173046
2022-10-09 09:01:53,42002.96569372273
2022-10-09 09:01:54,42002.9475764488
2022-10-09 09:01:55,42002.928296682265
2022-10-09 09:01:56,42002.90788416906
2022-10-09 09:01:57,42002.88639532004
2022-10-09 09:01:58,42002.86391866004
2022-10-09 09:01:59,42002.84055250651
2022-10-09 09:02:00,42002.816405093916
2022-10-09 09:02:01,42002.791602867626
2022-10-09 09:02:02,42002.766282984245
2022-10-09 09:02:03,42002.740596676886
2022-10-09 09:02:04,42002.71470754852
2022-10-09 09:02:05,42002.68878183516
2022-10-09 09:02:06,42002.66298213194
2022-10-09 09:02:07,42002.63748017944
2022-10-09 09:02:08,42002.61244266728
2022-10-09 09:02:09,42002.588013200104
2022-10-09 09:02:10,42002.56433116981
2022-10-09 09:02:11,42002.54152969158
2022-10-09 09:02:12,42002.51972204104
2022-10-09 09:02:13,42002.498999998366
2022-10-09 09:02:14,42002.47943998737
2022-10-09 09:02:15,42002.46110845869
2022-10-09 09:02:16,42002.44404944367
2022-10-09 09:02:17,42002.42828249509
2022-10-09 09:02:18,42002.41380721125
2022-10-09 09:02:19,42002.40061422401
2022-10-09 09:02:20,42002.388685802325
2022-10-09 09:02:21,42002.37800002427
2022-10-09 09:02:22,42002.36853900631
2022-10-09 09:02:23,42002.3602764838
2022-10-09 09:02:24,42002.353182215295
2022-10-09 09:02:25,42002.347237300746
2022-10-09 09:02:26,42002.3424394146
2022-10-09 09:02:27,42002.33878909623
2022-10-09 09:02:28,42002.33629380783
2022-10-09 09:02:29,42002.334976023514
2022-10-09 09:02:30,42002.33487056803
2022-10-09 09:02:31,42002.33601446669
2022-10-09 09:02:32,42002.33843999308
2022-10-09 09:02:33,42002.3421746346
2022-10-09 09:02:34,42002.34725412419
2022-10-09 09:02:35,42002.35370336861
2022-10-09 09:02:36,42002.3615220508
2022-10-09 09:02:37,42002.37069631614
2022-10-09 09:02:38,42002.38119239426
2022-10-09 09:02:39,42002.392947896995
2022-10-09 09:02:40,42002.40587326564
2022-10-09 09:02:41,42002.41985486092
2022-10-09 09:02:42,42002.4347501891
2022-10-09 09:02:43,42002.45039114098
2022-10-09 09:02:44,42002.46658122884
2022-10-09 09:02:45,42002.483102907776
2022-10-09 09:02:46,42002.49971995481
2022-10-09 09:02:47,42002.51619940874
2022-10-09 09:02:48,42002.53230183003
2022-10-09 09:02:49,42002.547787375544
2022-10-09 09:02:50,42002.5624283288
2022-10-09 09:02:51,42002.57601519694
2022-10-09 09:02:52,42002.58835997243
2022-10-09 09:02:53,42002.59929364147
2022-10-09 09:02:54,42002.60868547426
2022-10-09 09:02:55,42002.61644561707
2022-10-09 09:02:56,42002.62252864122
2022-10-09 09:02:57,42002.62693331125
2022-10-09 09:02:58,42002.62968904011
2022-10-09 09:02:59,42002.630868436376
2022-10-09 09:03:00,42002.6305793723
2022-10-09 09:03:01,42002.62895419231
2022-10-09 09:03:02,42002.62616118749
2022-10-09 09:03:03,42002.62239419828
2022-10-09 09:03:04,42002.61786138938
