Time,interpolated_magnetic_reading
2022-10-08 09:05:55,41985.266417878025
2022-10-08 09:05:56,41985.26083951937
2022-10-08 09:05:57,41985.255640912284
2022-10-08 09:05:58,41985.25087720722
2022-10-08 09:05:59,41985.246587817644
2022-10-08 09:06:00,41985.24279419275
2022-10-08 09:06:01,41985.23950427679
2022-10-08 09:06:02,41985.23670799642
2022-10-08 09:06:03,41985.2343877179
2022-10-08 09:06:04,41985.23252309327
2022-10-08 09:06:05,41985.23108387094
2022-10-08 09:06:06,41985.230035374916
2022-10-08 09:06:07,41985.2293453819
2022-10-08 09:06:08,41985.22897698009
2022-10-08 09:06:09,41985.22889781865
2022-10-08 09:06:10,41985.229082841164
2022-10-08 09:06:11,41985.22951746647
2022-10-08 09:06:12,41985.23019488287
2022-10-08 09:06:13,41985.23110644216
2022-10-08 09:06:14,41985.232264425395
2022-10-08 09:06:15,41985.23369795521
2022-10-08 09:06:16,41985.235435614646
2022-10-08 09:06:17,41985.23751709756
2022-10-08 09:06:18,41985.23999358499
2022-10-08 09:06:19,41985.242915518895
2022-10-08 09:06:20,41985.24634148876
2022-10-08 09:06:21,41985.25033595741
2022-10-08 09:06:22,41985.25495491494
2022-10-08 09:06:23,41985.26025341311
2022-10-08 09:06:24,41985.26628013253
2022-10-08 09:06:25,41985.27306720661
2022-10-08 09:06:26,41985.28063369602
2022-10-08 09:06:27,41985.28898440769
2022-10-08 09:06:28,41985.29810374422
2022-10-08 09:06:29,41985.30795894835
2022-10-08 09:06:30,41985.31849874399
2022-10-08 09:06:31,41985.32965002156
2022-10-08 09:06:32,41985.34131477586
2022-10-08 09:06:33,41985.35337484656
2022-10-08 09:06:34,41985.365696882945
2022-10-08 09:06:35,41985.37814558411
2022-10-08 09:06:36,41985.39057899496
2022-10-08 09:06:37,41985.4028387305
2022-10-08 09:06:38,41985.414780882085
2022-10-08 09:06:39,41985.42627128129
2022-10-08 09:06:40,41985.43718410079
2022-10-08 09:06:41,41985.4474177744
2022-10-08 09:06:42,41985.45689017077
2022-10-08 09:06:43,41985.465542889215
2022-10-08 09:06:44,41985.47335114399
2022-10-08 09:06:45,41985.480321161405
2022-10-08 09:06:46,41985.48647906469
2022-10-08 09:06:47,41985.49187889775
2022-10-08 09:06:48,41985.49660371881
2022-10-08 09:06:49,41985.500748386636
2022-10-08 09:06:50,41985.50441589122
2022-10-08 09:06:51,41985.50772543251
2022-10-08 09:06:52,41985.510803687954
2022-10-08 09:06:53,41985.513766851924
2022-10-08 09:06:54,41985.51672032368
2022-10-08 09:06:55,41985.51975774157
2022-10-08 09:06:56,41985.52296180173
2022-10-08 09:06:57,41985.52639752157
2022-10-08 09:06:58,41985.53010654122
2022-10-08 09:06:59,41985.53412265639
2022-10-08 09:07:00,41985.53845288226
2022-10-08 09:07:01,41985.54307440317
2022-10-08 09:07:02,41985.54795892537
2022-10-08 09:07:03,41985.55307263889
2022-10-08 09:07:04,41985.55836410851
2022-10-08 09:07:05,41985.56377948489
2022-10-08 09:07:06,41985.569268876156
2022-10-08 09:07:07,41985.57478659577
2022-10-08 09:07:08,41985.580284481126
2022-10-08 09:07:09,41985.58571578521
2022-10-08 09:07:10,41985.591054386976
2022-10-08 09:07:11,41985.596286527
2022-10-08 09:07:12,41985.60141085536
2022-10-08 09:07:13,41985.606441345364
2022-10-08 09:07:14,41985.61140093123
2022-10-08 09:07:15,41985.61632179099
2022-10-08 09:07:16,41985.62125168677
2022-10-08 09:07:17,41985.626257263444
2022-10-08 09:07:18,41985.63140719841
2022-10-08 09:07:19,41985.63676833081
2022-10-08 09:07:20,41985.64241668593
2022-10-08 09:07:21,41985.648428450135
2022-10-08 09:07:22,41985.654881322305
2022-10-08 09:07:23,41985.66185496782
2022-10-08 09:07:24,41985.66941482043
2022-10-08 09:07:25,41985.67760838894
2022-10-08 09:07:26,41985.68647966542
2022-10-08 09:07:27,41985.6960696183
2022-10-08 09:07:28,41985.70640446532
2022-10-08 09:07:29,41985.71749069878
2022-10-08 09:07:30,41985.7293265643
2022-10-08 09:07:31,41985.74189491492
2022-10-08 09:07:32,41985.755164427326
2022-10-08 09:07:33,41985.76909213014
2022-10-08 09:07:34,41985.78362517211
2022-10-08 09:07:35,41985.798700985455
2022-10-08 09:07:36,41985.81424727098
2022-10-08 09:07:37,41985.830184641345
2022-10-08 09:07:38,41985.8464255693
2022-10-08 09:07:39,41985.862881421075
2022-10-08 09:07:40,41985.87946336698
2022-10-08 09:07:41,41985.89608419036
2022-10-08 09:07:42,41985.91265446746
2022-10-08 09:07:43,41985.929083490235
2022-10-08 09:07:44,41985.945292622964
2022-10-08 09:07:45,41985.96120796745
2022-10-08 09:07:46,41985.97674894413
2022-10-08 09:07:47,41985.991843098505
2022-10-08 09:07:48,41986.00643565688
2022-10-08 09:07:49,41986.02047769153
2022-10-08 09:07:50,41986.03392509724
2022-10-08 09:07:51,41986.04674541472
2022-10-08 09:07:52,41986.058908226034
2022-10-08 09:07:53,41986.07038582439
2022-10-08 09:07:54,41986.081156799424
2022-10-08 09:07:55,41986.09121328873
2022-10-08 09:07:56,41986.10055508938
2022-10-08 09:07:57,41986.10918161992
2022-10-08 09:07:58,41986.117097145965
2022-10-08 09:07:59,41986.12431320964
2022-10-08 09:08:00,41986.130836520606
2022-10-08 09:08:01,41986.1366772091
2022-10-08 09:08:02,41986.141859034455
2022-10-08 09:08:03,41986.146402434024
2022-10-08 09:08:04,41986.150326973344
2022-10-08 09:08:05,41986.153658482595
2022-10-08 09:08:06,41986.15642836866
2022-10-08 09:08:07,41986.1586694587
2022-10-08 09:08:08,41986.16041500024
2022-10-08 09:08:09,41986.16170818784
2022-10-08 09:08:10,41986.162594051006
2022-10-08 09:08:11,41986.16311644847
2022-10-08 09:08:12,41986.163328584444
2022-10-08 09:08:13,41986.1632850878
2022-10-08 09:08:14,41986.16303799558
2022-10-08 09:08:15,41986.162642464
2022-10-08 09:08:16,41986.162155150436
2022-10-08 09:08:17,41986.16163465144
2022-10-08 09:08:18,41986.161139453994
2022-10-08 09:08:19,41986.1607246007
2022-10-08 09:08:20,41986.16044769292
2022-10-08 09:08:21,41986.16036205154
2022-10-08 09:08:22,41986.160510282796
2022-10-08 09:08:23,41986.1609325797
2022-10-08 09:08:24,41986.16167554816
2022-10-08 09:08:25,41986.162777370635
2022-10-08 09:08:26,41986.16426102061
2022-10-08 09:08:27,41986.16615467492
2022-10-08 09:08:28,41986.168484545764
2022-10-08 09:08:29,41986.171269750106
2022-10-08 09:08:30,41986.17452496027
2022-10-08 09:08:31,41986.178267137984
2022-10-08 09:08:32,41986.18250681798
2022-10-08 09:08:33,41986.187250951036
2022-10-08 09:08:34,41986.192511077505
2022-10-08 09:08:35,41986.19829117037
2022-10-08 09:08:36,41986.204589761
2022-10-08 09:08:37,41986.21141299387
2022-10-08 09:08:38,41986.21876520357
2022-10-08 09:08:39,41986.22664086621
2022-10-08 09:08:40,41986.2350287984
2022-10-08 09:08:41,41986.24391636565
2022-10-08 09:08:42,41986.25329291261
2022-10-08 09:08:43,41986.26313690648
2022-10-08 09:08:44,41986.27342183437
2022-10-08 09:08:45,41986.284121403645
2022-10-08 09:08:46,41986.29519630814
2022-10-08 09:08:47,41986.30660095736
2022-10-08 09:08:48,41986.31829744639
2022-10-08 09:08:49,41986.33023964987
2022-10-08 09:08:50,41986.342376168934
2022-10-08 09:08:51,41986.354651628906
2022-10-08 09:08:52,41986.367013864205
2022-10-08 09:08:53,41986.379421659374
2022-10-08 09:08:54,41986.39183360835
2022-10-08 09:08:55,41986.40420100324
2022-10-08 09:08:56,41986.416480470456
2022-10-08 09:08:57,41986.42863415271
2022-10-08 09:08:58,41986.44063448924
2022-10-08 09:08:59,41986.45246091978
2022-10-08 09:09:00,41986.46408765831
2022-10-08 09:09:01,41986.475496235624
2022-10-08 09:09:02,41986.486676859524
2022-10-08 09:09:03,41986.49762200309
2022-10-08 09:09:04,41986.508323623566
2022-10-08 09:09:05,41986.51878512698
2022-10-08 09:09:06,41986.52901447356
2022-10-08 09:09:07,41986.539005771556
2022-10-08 09:09:08,41986.54875408601
2022-10-08 09:09:09,41986.55825730274
2022-10-08 09:09:10,41986.5675249422
2022-10-08 09:09:11,41986.576570824
2022-10-08 09:09:12,41986.58539930135
2022-10-08 09:09:13,41986.594005862375
2022-10-08 09:09:14,41986.6023947305
2022-10-08 09:09:15,41986.61058087936
2022-10-08 09:09:16,41986.61857723734
2022-10-08 09:09:17,41986.62639191197
2022-10-08 09:09:18,41986.634033800714
2022-10-08 09:09:19,41986.64151818799
2022-10-08 09:09:20,41986.64886319737
2022-10-08 09:09:21,41986.65607601034
2022-10-08 09:09:22,41986.66316332037
2022-10-08 09:09:23,41986.67014208213
2022-10-08 09:09:24,41986.67703058732
2022-10-08 09:09:25,41986.683845267726
2022-10-08 09:09:26,41986.69059759998
2022-10-08 09:09:27,41986.69730129382
2022-10-08 09:09:28,41986.70397191935
2022-10-08 09:09:29,41986.710626136846
2022-10-08 09:09:30,41986.71728112635
2022-10-08 09:09:31,41986.72395650396
2022-10-08 09:09:32,41986.730673722435
2022-10-08 09:09:33,41986.737451912064
2022-10-08 09:09:34,41986.7443160429
2022-10-08 09:09:35,41986.751298903335
2022-10-08 09:09:36,41986.75842541596
2022-10-08 09:09:37,41986.76571404174
2022-10-08 09:09:38,41986.77319497497
2022-10-08 09:09:39,41986.78089868462
2022-10-08 09:09:40,41986.7888529416
2022-10-08 09:09:41,41986.79707998733
2022-10-08 09:09:42,41986.8055977386
2022-10-08 09:09:43,41986.814412523076
2022-10-08 09:09:44,41986.823528792935
2022-10-08 09:09:45,41986.83295068562
2022-10-08 09:09:46,41986.84266580295
2022-10-08 09:09:47,41986.85264809908
2022-10-08 09:09:48,41986.862864833194
2022-10-08 09:09:49,41986.87327242069
2022-10-08 09:09:50,41986.8838119398
2022-10-08 09:09:51,41986.89442190712
2022-10-08 09:09:52,41986.905029882626
2022-10-08 09:09:53,41986.915547788405
2022-10-08 09:09:54,41986.925881803545
2022-10-08 09:09:55,41986.93594093203
2022-10-08 09:09:56,41986.94563041186
2022-10-08 09:09:57,41986.95484786311
2022-10-08 09:09:58,41986.96349274203
2022-10-08 09:09:59,41986.97148125082
2022-10-08 09:10:00,41986.9787357159
2022-10-08 09:10:01,41986.98517892864
2022-10-08 09:10:02,41986.99075057697
2022-10-08 09:10:03,41986.99540514292
2022-10-08 09:10:04,41986.999115502724
2022-10-08 09:10:05,41987.001868663676
2022-10-08 09:10:06,41987.00365936689
2022-10-08 09:10:07,41987.00450302189
2022-10-08 09:10:08,41987.00444168722
2022-10-08 09:10:09,41987.003532543444
2022-10-08 09:10:10,41987.00183952486
2022-10-08 09:10:11,41986.99943633964
2022-10-08 09:10:12,41986.99640992752
2022-10-08 09:10:13,41986.992861772414
2022-10-08 09:10:14,41986.988897300376
2022-10-08 09:10:15,41986.98462274254
2022-10-08 09:10:16,41986.980156265
2022-10-08 09:10:17,41986.975614159106
2022-10-08 09:10:18,41986.97110571959
2022-10-08 09:10:19,41986.96673983375
2022-10-08 09:10:20,41986.96262685297
2022-10-08 09:10:21,41986.95887086276
2022-10-08 09:10:22,41986.95556645827
2022-10-08 09:10:23,41986.952801082414
2022-10-08 09:10:24,41986.95065290082
2022-10-08 09:10:25,41986.94918727826
2022-10-08 09:10:26,41986.9484722971
2022-10-08 09:10:27,41986.94856589728
2022-10-08 09:10:28,41986.9495038271
2022-10-08 09:10:29,41986.95132424576
2022-10-08 09:10:30,41986.954063226236
2022-10-08 09:10:31,41986.95773713613
2022-10-08 09:10:32,41986.96235048684
2022-10-08 09:10:33,41986.9679091976
2022-10-08 09:10:34,41986.974420442195
2022-10-08 09:10:35,41986.9818830846
2022-10-08 09:10:36,41986.99028426584
2022-10-08 09:10:37,41986.999600113064
2022-10-08 09:10:38,41987.00980289351
2022-10-08 09:10:39,41987.02085870878
2022-10-08 09:10:40,41987.03272526384
2022-10-08 09:10:41,41987.04536123541
2022-10-08 09:10:42,41987.05871389674
2022-10-08 09:10:43,41987.07271770752
2022-10-08 09:10:44,41987.0873058326
2022-10-08 09:10:45,41987.10239891949
2022-10-08 09:10:46,41987.11791593251
2022-10-08 09:10:47,41987.133775841874
2022-10-08 09:10:48,41987.149887485335
2022-10-08 09:10:49,41987.16616125833
2022-10-08 09:10:50,41987.18251948905
2022-10-08 09:10:51,41987.19889082534
2022-10-08 09:10:52,41987.215206008404
2022-10-08 09:10:53,41987.23139826355
2022-10-08 09:10:54,41987.24742155529
2022-10-08 09:10:55,41987.26325146877
2022-10-08 09:10:56,41987.27887240839
2022-10-08 09:10:57,41987.294280898954
2022-10-08 09:10:58,41987.30949155377
2022-10-08 09:10:59,41987.32453478147
2022-10-08 09:11:00,41987.33944743675
2022-10-08 09:11:01,41987.354283431974
2022-10-08 09:11:02,41987.36910747329
2022-10-08 09:11:03,41987.38398911393
2022-10-08 09:11:04,41987.39900272203
2022-10-08 09:11:05,41987.414212213975
2022-10-08 09:11:06,41987.429685229756
2022-10-08 09:11:07,41987.44549276975
2022-10-08 09:11:08,41987.46168973521
2022-10-08 09:11:09,41987.478316872475
2022-10-08 09:11:10,41987.49541491009
2022-10-08 09:11:11,41987.51301623199
2022-10-08 09:11:12,41987.53113657286
2022-10-08 09:11:13,41987.549778988185
2022-10-08 09:11:14,41987.56894588093
2022-10-08 09:11:15,41987.58863336928
2022-10-08 09:11:16,41987.6088244766
2022-10-08 09:11:17,41987.62949496615
2022-10-08 09:11:18,41987.65063091566
2022-10-08 09:11:19,41987.67221834076
2022-10-08 09:11:20,41987.69424083339
2022-10-08 09:11:21,41987.71668879062
2022-10-08 09:11:22,41987.73955161181
2022-10-08 09:11:23,41987.76282574655
2022-10-08 09:11:24,41987.78651415114
2022-10-08 09:11:25,41987.810625960235
2022-10-08 09:11:26,41987.83518219691
2022-10-08 09:11:27,41987.860201112926
2022-10-08 09:11:28,41987.885703038286
2022-10-08 09:11:29,41987.91172002239
2022-10-08 09:11:30,41987.93828381445
2022-10-08 09:11:31,41987.96542233202
2022-10-08 09:11:32,41987.99316104124
2022-10-08 09:11:33,41988.02152127422
2022-10-08 09:11:34,41988.050514763614
2022-10-08 09:11:35,41988.08014790255
2022-10-08 09:11:36,41988.11042086477
2022-10-08 09:11:37,41988.14131794283
2022-10-08 09:11:38,41988.1728098147
2022-10-08 09:11:39,41988.20485427745
2022-10-08 09:11:40,41988.23740033623
2022-10-08 09:11:41,41988.270391139515
2022-10-08 09:11:42,41988.30375577843
2022-10-08 09:11:43,41988.33741235611
2022-10-08 09:11:44,41988.371280409534
2022-10-08 09:11:45,41988.40526838519
2022-10-08 09:11:46,41988.43927812259
2022-10-08 09:11:47,41988.47321651428
2022-10-08 09:11:48,41988.50699719032
2022-10-08 09:11:49,41988.54054594704
2022-10-08 09:11:50,41988.573788959846
2022-10-08 09:11:51,41988.60665051483
2022-10-08 09:11:52,41988.639082383335
2022-10-08 09:11:53,41988.671058469685
2022-10-08 09:11:54,41988.70255835222
2022-10-08 09:11:55,41988.73357134542
2022-10-08 09:11:56,41988.7640971127
2022-10-08 09:11:57,41988.79415359857
2022-10-08 09:11:58,41988.823781454885
2022-10-08 09:11:59,41988.85302616658
2022-10-08 09:12:00,41988.881937056445
2022-10-08 09:12:01,41988.91057264098
2022-10-08 09:12:02,41988.93900030931
2022-10-08 09:12:03,41988.96728764514
2022-10-08 09:12:04,41988.99549824604
2022-10-08 09:12:05,41989.02369128873
2022-10-08 09:12:06,41989.05192260576
2022-10-08 09:12:07,41989.080241957
2022-10-08 09:12:08,41989.1086944449
2022-10-08 09:12:09,41989.137315546985
2022-10-08 09:12:10,41989.16612969382
2022-10-08 09:12:11,41989.19515215051
2022-10-08 09:12:12,41989.22438755936
2022-10-08 09:12:13,41989.25383075251
2022-10-08 09:12:14,41989.28346360994
2022-10-08 09:12:15,41989.31325152572
2022-10-08 09:12:16,41989.34316803096
2022-10-08 09:12:17,41989.373191752864
2022-10-08 09:12:18,41989.4032770361
2022-10-08 09:12:19,41989.43336200548
2022-10-08 09:12:20,41989.46339252372
2022-10-08 09:12:21,41989.493317310254
2022-10-08 09:12:22,41989.523076418634
2022-10-08 09:12:23,41989.55259748818
2022-10-08 09:12:24,41989.58181749166
2022-10-08 09:12:25,41989.610680878046
2022-10-08 09:12:26,41989.63912516316
2022-10-08 09:12:27,41989.66708799196
2022-10-08 09:12:28,41989.6945118507
2022-10-08 09:12:29,41989.721349086816
2022-10-08 09:12:30,41989.747568598264
2022-10-08 09:12:31,41989.77314056521
2022-10-08 09:12:32,41989.79803780068
2022-10-08 09:12:33,41989.8222418206
2022-10-08 09:12:34,41989.84574704558
2022-10-08 09:12:35,41989.86855608812
2022-10-08 09:12:36,41989.89067575635
2022-10-08 09:12:37,41989.91212655536
2022-10-08 09:12:38,41989.932925592206
2022-10-08 09:12:39,41989.95309043468
2022-10-08 09:12:40,41989.97265684544
2022-10-08 09:12:41,41989.99166031068
2022-10-08 09:12:42,41990.010123479784
2022-10-08 09:12:43,41990.028070514905
2022-10-08 09:12:44,41990.04552280846
2022-10-08 09:12:45,41990.06249416913
2022-10-08 09:12:46,41990.07900011938
2022-10-08 09:12:47,41990.095045146234
2022-10-08 09:12:48,41990.11061872649
2022-10-08 09:12:49,41990.12570964904
2022-10-08 09:12:50,41990.14030428601
2022-10-08 09:12:51,41990.15437657314
2022-10-08 09:12:52,41990.16789771529
2022-10-08 09:12:53,41990.180839621455
2022-10-08 09:12:54,41990.193171487685
2022-10-08 09:12:55,41990.20486510941
2022-10-08 09:12:56,41990.21589037641
2022-10-08 09:12:57,41990.22621609309
2022-10-08 09:12:58,41990.23582273856
2022-10-08 09:12:59,41990.24469819058
2022-10-08 09:13:00,41990.252837992935
2022-10-08 09:13:01,41990.26025270011
2022-10-08 09:13:02,41990.26695089676
2022-10-08 09:13:03,41990.27295588893
2022-10-08 09:13:04,41990.278312630704
2022-10-08 09:13:05,41990.28306680594
2022-10-08 09:13:06,41990.28726334606
2022-10-08 09:13:07,41990.290959303755
2022-10-08 09:13:08,41990.29422833505
2022-10-08 09:13:09,41990.29714396483
2022-10-08 09:13:10,41990.29978133148
2022-10-08 09:13:11,41990.30222172798
2022-10-08 09:13:12,41990.30453961763
2022-10-08 09:13:13,41990.30679991706
2022-10-08 09:13:14,41990.30906872073
2022-10-08 09:13:15,41990.31140772926
2022-10-08 09:13:16,41990.31385929799
2022-10-08 09:13:17,41990.316463848685
2022-10-08 09:13:18,41990.31925080591
2022-10-08 09:13:19,41990.32223020781
2022-10-08 09:13:20,41990.32539949035
2022-10-08 09:13:21,41990.3287387572
2022-10-08 09:13:22,41990.33222016423
2022-10-08 09:13:23,41990.33581300827
2022-10-08 09:13:24,41990.33947261634
2022-10-08 09:13:25,41990.343144418155
2022-10-08 09:13:26,41990.346768567695
2022-10-08 09:13:27,41990.35028018489
2022-10-08 09:13:28,41990.353613568375
2022-10-08 09:13:29,41990.35670334651
2022-10-08 09:13:30,41990.35948886643
2022-10-08 09:13:31,41990.361917542265
2022-10-08 09:13:32,41990.36393908729
2022-10-08 09:13:33,41990.365501399
2022-10-08 09:13:34,41990.366564150565
2022-10-08 09:13:35,41990.36709453552
2022-10-08 09:13:36,41990.367062316705
2022-10-08 09:13:37,41990.366442741906
2022-10-08 09:13:38,41990.3652167636
2022-10-08 09:13:39,41990.36336930019
2022-10-08 09:13:40,41990.36089515988
2022-10-08 09:13:41,41990.35778133727
2022-10-08 09:13:42,41990.354011926116
2022-10-08 09:13:43,41990.349585249074
2022-10-08 09:13:44,41990.34451031037
2022-10-08 09:13:45,41990.338785390944
2022-10-08 09:13:46,41990.33240250855
2022-10-08 09:13:47,41990.325371434774
2022-10-08 09:13:48,41990.31771166283
2022-10-08 09:13:49,41990.309442035476
2022-10-08 09:13:50,41990.30058608018
2022-10-08 09:13:51,41990.291172529716
2022-10-08 09:13:52,41990.28123416152
2022-10-08 09:13:53,41990.270806469525
2022-10-08 09:13:54,41990.259935139824
2022-10-08 09:13:55,41990.248674325914
2022-10-08 09:13:56,41990.23708031761
2022-10-08 09:13:57,41990.225210886674
2022-10-08 09:13:58,41990.21312006786
2022-10-08 09:13:59,41990.20086197247
2022-10-08 09:14:00,41990.188492755275
2022-10-08 09:14:01,41990.176062499515
2022-10-08 09:14:02,41990.163614561316
2022-10-08 09:14:03,41990.15118753466
2022-10-08 09:14:04,41990.13881001547
2022-10-08 09:14:05,41990.126500630875
2022-10-08 09:14:06,41990.1142709212
2022-10-08 09:14:07,41990.10213060636
2022-10-08 09:14:08,41990.09006776756
2022-10-08 09:14:09,41990.0780538676
2022-10-08 09:14:10,41990.06606441916
2022-10-08 09:14:11,41990.05406784051
2022-10-08 09:14:12,41990.04201976238
2022-10-08 09:14:13,41990.02986742964
2022-10-08 09:14:14,41990.01755309953
2022-10-08 09:14:15,41990.005025555845
2022-10-08 09:14:16,41989.99222904299
2022-10-08 09:14:17,41989.97909514682
2022-10-08 09:14:18,41989.96557277445
2022-10-08 09:14:19,41989.95161785634
2022-10-08 09:14:20,41989.937189552096
2022-10-08 09:14:21,41989.92226625528
2022-10-08 09:14:22,41989.90682789916
2022-10-08 09:14:23,41989.89086072475
2022-10-08 09:14:24,41989.87436001676
2022-10-08 09:14:25,41989.85733996362
2022-10-08 09:14:26,41989.839824297866
2022-10-08 09:14:27,41989.821840237695
2022-10-08 09:14:28,41989.803427173334
2022-10-08 09:14:29,41989.78462800496
2022-10-08 09:14:30,41989.7654893755
2022-10-08 09:14:31,41989.74607016883
2022-10-08 09:14:32,41989.72643088893
2022-10-08 09:14:33,41989.706626340776
2022-10-08 09:14:34,41989.68671182144
2022-10-08 09:14:35,41989.666748824755
2022-10-08 09:14:36,41989.64680235837
2022-10-08 09:14:37,41989.6269268721
2022-10-08 09:14:38,41989.6071717382
2022-10-08 09:14:39,41989.58758992857
2022-10-08 09:14:40,41989.56823916123
2022-10-08 09:14:41,41989.54917655129
2022-10-08 09:14:42,41989.53045211834
2022-10-08 09:14:43,41989.512118779254
2022-10-08 09:14:44,41989.49423299781
2022-10-08 09:14:45,41989.47684716396
2022-10-08 09:14:46,41989.46001626179
2022-10-08 09:14:47,41989.443794568986
2022-10-08 09:14:48,41989.428230729725
2022-10-08 09:14:49,41989.413374469004
2022-10-08 09:14:50,41989.3992748328
2022-10-08 09:14:51,41989.38597135393
2022-10-08 09:14:52,41989.37349276961
2022-10-08 09:14:53,41989.361872790185
2022-10-08 09:14:54,41989.35114144696
2022-10-08 09:14:55,41989.34130625978
2022-10-08 09:14:56,41989.33235480336
2022-10-08 09:14:57,41989.32426573295
2022-10-08 09:14:58,41989.31701684882
2022-10-08 09:14:59,41989.310575880525
2022-10-08 09:15:00,41989.30489551203
2022-10-08 09:15:01,41989.29991509808
2022-10-08 09:15:02,41989.2955609474
2022-10-08 09:15:03,41989.29174274196
2022-10-08 09:15:04,41989.28837079197
2022-10-08 09:15:05,41989.285351800536
2022-10-08 09:15:06,41989.28257184339
2022-10-08 09:15:07,41989.27990945489
2022-10-08 09:15:08,41989.27725719668
2022-10-08 09:15:09,41989.27450912094
2022-10-08 09:15:10,41989.271549977275
2022-10-08 09:15:11,41989.26826564952
2022-10-08 09:15:12,41989.26454823648
2022-10-08 09:15:13,41989.2603016941
2022-10-08 09:15:14,41989.25544146056
2022-10-08 09:15:15,41989.249898452064
2022-10-08 09:15:16,41989.24361885171
2022-10-08 09:15:17,41989.2365537941
2022-10-08 09:15:18,41989.22867044563
2022-10-08 09:15:19,41989.21996390375
2022-10-08 09:15:20,41989.21045109364
2022-10-08 09:15:21,41989.20016456601
2022-10-08 09:15:22,41989.18914868502
2022-10-08 09:15:23,41989.17747516795
2022-10-08 09:15:24,41989.16523724903
2022-10-08 09:15:25,41989.152534496716
2022-10-08 09:15:26,41989.13947082677
2022-10-08 09:15:27,41989.12616072558
2022-10-08 09:15:28,41989.112733420196
2022-10-08 09:15:29,41989.099322213224
2022-10-08 09:15:30,41989.086039575355
2022-10-08 09:15:31,41989.072985655825
2022-10-08 09:15:32,41989.06026922992
2022-10-08 09:15:33,41989.04798841
2022-10-08 09:15:34,41989.03621602723
2022-10-08 09:15:35,41989.02499715923
2022-10-08 09:15:36,41989.01434907205
2022-10-08 09:15:37,41989.004281361566
2022-10-08 09:15:38,41988.994794846636
2022-10-08 09:15:39,41988.985856047446
2022-10-08 09:15:40,41988.97740544029
2022-10-08 09:15:41,41988.96937539976
2022-10-08 09:15:42,41988.961690704724
2022-10-08 09:15:43,41988.954269264665
2022-10-08 09:15:44,41988.94702649356
2022-10-08 09:15:45,41988.93987645343
2022-10-08 09:15:46,41988.932735862436
2022-10-08 09:15:47,41988.925521809004
2022-10-08 09:15:48,41988.91817317728
2022-10-08 09:15:49,41988.91065206238
2022-10-08 09:15:50,41988.902924896414
2022-10-08 09:15:51,41988.89496707905
2022-10-08 09:15:52,41988.88677927052
2022-10-08 09:15:53,41988.87838006445
2022-10-08 09:15:54,41988.86980306515
2022-10-08 09:15:55,41988.86109577722
2022-10-08 09:15:56,41988.8523140772
2022-10-08 09:15:57,41988.843519940354
2022-10-08 09:15:58,41988.834777944845
2022-10-08 09:15:59,41988.826150782916
2022-10-08 09:16:00,41988.817697704246
2022-10-08 09:16:01,41988.809473629015
2022-10-08 09:16:02,41988.80152507549
2022-10-08 09:16:03,41988.79388882877
2022-10-08 09:16:04,41988.78658450539
